agc,ra/deg,dec/deg,v50/km/s,verr/kms/s,/kms/s,logMHI/Msol
202370,155.9654147645342,9.988055809983052,4899.0,1.0,5243.29,9.41105
203680,155.9695814313017,6.404444539919496,5580.0,4.0,5930.36,9.3615
739370,155.9804147648975,17.76277777808718,8480.0,12.0,8806.58,9.88529
200336,156.0004109446309,12.68916673038621,13623.0,3.0,13961.9,10.1564
739375,156.024160945206,17.11555593740195,10731.0,4.0,11059.3,9.69354
201396,156.0304109453573,0.1475000072969124,7025.0,11.0,7382.72,9.76459
5627,156.0329109454178,13.57444438105449,6891.0,6.0,7227.97,10.0423
5628,156.0362442788318,16.74722247687168,5581.0,1.0,5910.32,10.0854
205148,156.0595776127302,15.28527822287288,3119.0,3.0,3452.0,8.31425
203183,156.0762442798005,9.806111301993951,13756.0,5.0,14100.8,10.1202
205149,156.0945776135777,14.4916669211816,9739.0,3.0,10073.9,9.97824
204109,156.1149942807388,4.675555396825075,13585.0,5.0,13938.0,9.98724
201404,156.1416609480511,8.13972209522035,6795.0,4.0,7142.82,9.48645
202371,156.1466609481722,10.28944488964044,13226.0,4.0,13570.0,9.7463
200970,156.1554109483841,11.90611072978936,2432.0,1.0,2772.74,9.02551
202210,156.1591609484749,8.508888889104128,8231.0,2.0,8578.21,9.53982
5633,156.1654109486262,14.76055555581115,1382.0,1.0,1716.4,9.42102
203020,156.2104109497159,13.14527765091043,9415.0,3.0,9753.15,9.75352
201633,156.2116609497462,3.850555460201576,6898.0,5.0,7252.16,9.64329
203696,156.2458276172401,6.003611111198552,13160.0,33.0,13511.3,10.1307
201415,156.2525047684321,3.230000032112002,13681.0,16.0,14036.0,10.4203
205150,156.2558381018461,12.7344446987845,9946.0,3.0,10285.1,9.71054
5637,156.2691714355024,17.14944431767799,752.0,1.0,1080.56,9.53251
203187,156.2712547688862,9.52388863475062,13247.0,21.0,13592.6,10.2644
200351,156.2916714360472,13.59722190466709,5579.0,1.0,5916.25,9.58192
203023,156.312504769885,13.43777784146369,9369.0,3.0,9706.63,9.7423
204919,156.3254214368644,0.8866667184047401,6815.0,12.0,7172.46,9.56923
201419,156.3320881036925,17.12833346077241,13357.0,13.0,13685.7,10.1848
201422,156.3337547703996,0.640277829603292,6460.0,4.0,6817.7,9.65871
5639,156.3595881043584,17.26111111138016,5552.0,3.0,5880.38,9.82376
203024,156.4091714388923,13.98500025435351,9666.0,5.0,10002.5,9.54535
739420,156.4179214391043,17.12638901628088,13353.0,39.0,13681.8,9.93181
205151,156.4204214391648,16.17777714226395,3282.0,2.0,3613.25,8.63011
5642,156.421671439195,11.74583358794916,2349.0,2.0,2690.41,9.3289
201427,156.4291714393767,0.7625000599073246,6490.0,4.0,6847.71,9.98737
203913,156.4429214397096,5.650833428720944,1155.0,1.0,1507.07,8.52662
200360,156.4654214402544,12.71972273092251,9729.0,63.0,10068.4,9.98439
5646,156.4708381070523,14.36361149291042,1368.0,1.0,1703.71,9.19381
201432,156.4908381075366,5.493333587888628,13606.0,58.0,13958.4,10.2479
208507,156.4958381076576,0.5155555559322238,6900.0,3.0,7258.01,9.47532
203494,156.5270842876635,7.469444476300851,9577.0,5.0,9926.42,9.72461
202805,156.5379176212591,12.57111104764044,9276.0,7.0,9615.82,9.89575
5648,156.5387509546127,4.37000012723729,6862.0,2.0,7215.92,10.1372
200365,156.5591676217736,11.04277822305448,9494.0,2.0,9837.01,10.033
739434,156.5770842888742,16.3105547928717,10069.0,4.0,10400.1,9.74119
205152,156.5904176225303,15.56999993650243,10230.0,2.0,10563.0,9.96237
208293,156.599584289419,8.410555174341425,8232.0,3.0,8579.94,9.37485
5651,156.6041676228633,17.50805555575062,5568.0,1.0,5896.03,10.0202
200373,156.6270842900849,12.52472196810413,9976.0,18.0,10316.0,10.0591
5654,156.6350009569432,15.33888857113197,9831.0,6.0,10164.6,10.3045
200377,156.6575009574881,10.93111142935231,10087.0,25.0,10430.4,10.3458
204112,156.6608342909022,4.451666475972161,12644.0,11.0,12998.0,9.87804
5661,156.6737509578815,3.861111016012728,2149.0,1.0,2503.73,9.81504
202243,156.6758342912653,11.89777765097097,2283.0,2.0,2624.41,8.82736
5660,156.6820842914167,1.005000000121072,6495.0,4.0,6852.81,9.98499
208393,156.7045842919615,4.421666507842019,12651.0,9.0,13005.1,9.72294
208591,156.741250959516,17.24083358782809,6186.0,8.0,6514.9,9.19043
201444,156.7641638059867,16.01916641241405,9697.0,3.0,10029.1,9.74878
203499,156.7645804726635,7.883610983961262,13432.0,7.0,13781.0,9.96897
739454,156.7691638061079,17.12194457172882,3388.0,2.0,3717.24,9.42863
201448,156.7804138063803,1.493611127254553,9845.0,6.0,10202.5,10.0721
5664,156.7820804730872,0.9680555873783305,10341.0,1.0,10699.0,9.9632
200394,156.7991638068343,10.02416641253512,9712.0,11.0,10057.3,9.90687
203028,156.8037471402785,13.74277803231962,11828.0,5.0,12165.5,9.82055
203304,156.8099971404299,8.557222413131967,13488.0,2.0,13835.9,10.2494
208522,156.8316638076213,1.253611111198552,6753.0,4.0,7110.76,9.54097
201451,156.8387471411261,16.9605563187506,10209.0,20.0,10538.7,9.77271
202808,156.8449971412774,12.27999974600971,9883.0,6.0,10223.8,9.59312
205153,156.8758304753573,14.5838885710109,6009.0,26.0,6344.69,9.34732
200400,156.8820804755087,16.95000076293945,10370.0,20.0,10699.8,10.071
201454,156.8941638091347,4.463610920705833,6907.0,1.0,7261.25,10.0403
205154,156.8966638091951,13.73694469884504,9611.0,23.0,9948.67,9.86485
204535,156.9595804773853,2.118889016099274,6714.0,8.0,7071.06,9.48114
201457,156.9649971441832,16.15305517415982,5629.0,3.0,5960.96,9.48286
202811,156.9658304775367,12.54555600089952,9587.0,10.0,9927.39,9.61996
201459,157.0216742965858,17.4686116197845,12741.0,9.0,13069.6,10.4394
200876,157.0404242970398,9.017221967922524,10045.0,3.0,10392.4,9.93795
204118,157.0629242975847,4.404722317704,6880.0,6.0,7234.53,9.55899
203705,157.1058409652905,6.241666921181604,3545.0,2.0,3897.03,9.19773
5674,157.1083409653511,12.70333314267918,9695.0,2.0,10035.2,10.3847
208295,157.1141742988256,8.174166984739713,1491.0,3.0,1839.97,8.2645
204713,157.1233409657143,1.253888888983056,6709.0,4.0,7067.12,9.83665
208296,157.1337576326332,8.557222413131967,13536.0,4.0,13884.3,9.69925
739481,157.1587576332386,17.11388927069493,12398.0,31.0,12727.7,9.91249
5677,157.157924299885,3.561944397049956,1153.0,1.0,1508.69,8.89331
208508,157.1645909667131,1.339166706544347,6726.0,18.0,7084.09,9.64954
5678,157.1729243002483,3.675555635243654,8569.0,1.0,8924.57,9.9861
204538,157.1825076338137,2.066111063817516,2071.0,1.0,2428.39,8.70771
739483,157.1833409671672,17.11833346053027,12507.0,13.0,12836.7,9.85296
208394,157.1829243004904,4.731388921034522,1181.0,2.0,1535.24,7.80235
200426,157.1995909675606,4.231666698819026,2158.0,5.0,2512.91,8.93087
202218,157.2270909682265,9.858333715004846,1190.0,2.0,1536.1,7.84704
200428,157.2287576349335,12.58694412664045,9906.0,4.0,10246.6,10.1095
203324,157.2741704819491,8.243889143457636,10411.0,4.0,10760.0,9.41753
201470,157.2950038157869,5.136666539590806,11983.0,2.0,12336.8,10.2221
203325,157.313753816241,8.217499554972164,10250.0,4.0,10599.1,9.61884
5687,157.3154204829479,6.12972234969493,3560.0,2.0,3912.45,9.80672
204718,157.4087538185413,0.9483333972748369,6739.0,1.0,7097.74,9.82809
5694,157.4200038188137,1.921666746260598,12525.0,4.0,12882.8,10.3234
5695,157.4441704860656,13.02138863469008,2943.0,3.0,3282.91,9.37233
200434,157.4658371532569,16.16805491980631,3269.0,15.0,3601.5,8.75381
203208,157.4712538200547,9.889444317435846,11185.0,4.0,11531.3,9.81416
5702,157.5245833339286,5.050833524088375,10692.0,8.0,11046.2,10.1592
205155,157.5658333349275,12.97722273110412,6795.0,2.0,7135.15,9.12897
202828,157.5850000020582,12.64444431755692,9978.0,3.0,10318.9,9.69134
203036,157.6170833361685,13.05583352420945,7470.0,12.0,7810.03,9.6793
202075,157.6291666697944,12.46666717529297,9461.0,2.0,9802.33,9.9075
205393,157.6850000044796,4.714722031843849,11902.0,8.0,12256.9,10.201
203709,157.6866666711867,6.123889016220346,640.0,1.0,992.883,7.72092
205394,157.6891666712472,4.720555587438866,11770.0,3.0,12124.8,10.2348
203037,157.706666671671,14.04777822317556,9448.0,2.0,9785.89,9.71222
739499,157.7337500056601,16.65416628529783,6083.0,6.0,6414.55,9.11568
204934,157.7654128523427,0.5411111391149461,8640.0,17.0,8999.52,9.81035
203515,157.7987461864832,7.025000222725794,6699.0,3.0,7050.64,9.41168
5708,157.8049961866345,4.470277809654362,1176.0,1.0,1531.31,9.58481
203713,157.8158295202302,6.532778000691906,10951.0,9.0,11303.4,9.7073
205157,157.8224961870582,15.40444406308234,6086.0,14.0,6420.79,9.27925
204935,157.8437461875728,0.2341666825814173,8539.0,13.0,8898.87,9.65602
200877,157.8666628547944,5.024166889372282,11511.0,3.0,11865.6,10.0784
203714,157.8737461882992,6.241666921181604,9375.0,1.0,9727.92,9.75821
200445,157.8808295218041,12.49750025465619,9967.0,11.0,10308.5,10.1475
5715,157.8962461888441,0.4783333654049784,8583.0,2.0,8942.72,10.1288
204548,157.8987461889046,1.996111127315089,9199.0,3.0,9557.29,10.0299
201489,157.9074961891165,4.015833333716728,8953.0,6.0,9309.0,9.68407
204348,157.9091628558235,3.766944428556599,13661.0,3.0,14017.3,10.3254
203928,157.9212461894495,5.573055492131971,6878.0,27.0,7231.94,9.40031
202244,157.9241628561868,13.83416634879541,1288.0,1.0,1626.62,8.41824
201490,157.9679128572461,7.971111143007874,8232.0,3.0,8582.29,9.28937
201492,157.9716628573369,3.08583325392101,6145.0,12.0,6502.18,9.31652
205158,158.0662566773244,15.61555593740195,3159.0,4.0,3493.53,8.61343
200448,158.0700066774153,12.06111130211502,9533.0,4.0,9875.67,9.76436
205751,158.0945900113438,2.076388825546019,12350.0,4.0,12708.4,9.87226
5726,158.1116733450908,2.553333285730332,6593.0,1.0,6950.93,9.74791
204352,158.1158400118584,3.914166762377135,6225.0,5.0,6581.36,9.37534
202221,158.1241733453935,14.65138850745279,3160.0,1.0,3496.93,9.07667
200452,158.1583400128875,12.17722254036926,9878.0,11.0,10220.5,10.0039
5730,158.1983400138561,15.86305593734141,5779.0,1.0,6113.06,9.66762
208592,158.2204233477241,16.71083409653511,1747.0,3.0,2078.93,8.14356
203522,158.2683361948002,7.580833270098083,10886.0,6.0,11237.3,10.2113
208428,158.2837528618402,7.394444317556918,6658.0,9.0,7009.58,9.30769
204357,158.2916695286985,3.12972234969493,12386.0,23.0,12743.5,10.1254
200456,158.2975028621731,11.88777765072882,9823.0,6.0,10166.3,9.83601
208307,158.307919529092,5.967500031809323,8218.0,4.0,8571.8,9.31138
200457,158.3158361959504,11.83944412670098,10092.0,3.0,10435.4,9.86804
202016,158.3300028629601,10.18777784146369,1433.0,3.0,1779.71,7.97489
201504,158.3412528632325,2.626111238496378,8757.0,16.0,9115.1,9.96305
204724,158.34541953,1.429722302011214,8659.0,10.0,9018.34,9.43091
203107,158.3737528640195,14.25861111131962,9904.0,5.0,10242.1,9.78894
200466,158.3800028641708,11.86833346053027,10113.0,5.0,10456.4,10.1874
200463,158.3812528642011,11.87277790508233,10115.0,3.0,10458.4,10.1472
202558,158.3920861977968,11.89527765091043,10096.0,29.0,10439.4,10.1785
201509,158.3908361977665,4.264166667009704,8385.0,3.0,8741.21,9.87458
202083,158.3950028645341,17.74416692124214,6160.0,2.0,6489.38,9.69891
204555,158.4262528652908,2.770555539755151,8633.0,1.0,8991.03,9.86358
5735,158.4608361994615,12.87861123855691,7561.0,1.0,7902.33,10.2936
208593,158.4858362000669,17.33472285803873,6263.0,7.0,6593.56,9.18928
205062,158.5037490464165,15.37833346077241,6607.0,3.0,6942.57,9.26247
205160,158.5091657132143,15.21527758741286,6626.0,2.0,6961.97,9.5134
205161,158.526665713638,15.78555600065738,1218.0,2.0,1552.59,8.10531
203524,158.5533323809505,7.514444444794208,6692.0,12.0,7043.67,9.27503
202842,158.5795823815861,12.82416660326999,8080.0,5.0,8421.57,9.47211
5739,158.5804157149396,13.74666692130268,2968.0,7.0,3307.51,9.07299
204362,158.5895823818282,3.636666778009385,8030.0,11.0,8387.2,9.5935
208395,158.6004157154239,5.619722349452786,9456.0,5.0,9810.61,9.29866
200960,158.6270823827363,10.42388920695521,10121.0,4.0,10467.6,9.48492
204557,158.6699990504422,2.548611079691909,11403.0,5.0,11761.5,10.0017
202223,158.67541571724,16.23083384230267,5855.0,1.0,6188.62,9.46365
202845,158.6766657172702,12.77444419031963,9683.0,8.0,10024.8,9.75214
5741,158.6783323839773,11.19777784170583,1389.0,2.0,1734.09,8.78629
739560,158.7224990517134,17.75888888910413,8908.0,14.0,9237.67,9.59065
201520,158.7320823852787,15.47416717547458,6157.0,3.0,6492.56,9.72161
203937,158.7287490518647,5.049444413045421,8719.0,3.0,9074.53,9.84787
203938,158.7320823852787,5.309444635407999,9601.0,5.0,9956.18,9.76435
204152,158.7358323853696,4.610277682659216,13689.0,3.0,14045.1,9.85192
203044,158.825828566798,13.665832952247,9828.0,27.0,10167.9,9.9773
5748,158.839578567131,3.550277730100788,6570.0,4.0,6927.56,9.60351
204726,158.8895785683417,1.4627778257709,6547.0,3.0,6906.87,9.50338
202850,158.8920785684022,12.64194431749638,9226.0,3.0,9568.28,9.74038
201527,158.9220785691287,5.613888793857768,8159.0,11.0,8513.94,9.933
202017,158.9537452365621,8.4827782867942,1158.0,1.0,1508.45,8.36315
739569,159.0216723892372,16.5069444446126,9399.0,3.0,9732.25,10.0256
201531,159.0354223895702,16.2186116197845,9221.0,2.0,9555.0,9.87271
5758,159.0529223899939,13.44750006392132,2957.0,2.0,3297.65,8.82202
203049,159.0700057237409,13.35083371482324,9962.0,2.0,10302.9,9.64724
208308,159.0812557240133,6.411944540101103,5164.0,2.0,5517.93,8.78861
200484,159.0837557240739,13.44666673056781,6647.0,6.0,6987.69,9.31495
739574,159.0879223908414,16.86500038183294,9341.0,3.0,9673.39,9.72115
5760,159.093755724316,13.7111109206453,3000.0,4.0,3340.1,9.3806
5761,159.0966723910533,12.71194425399881,604.0,1.0,946.326,8.23268
202856,159.0991723911139,12.97833384224214,10074.0,11.0,10415.7,9.95271
204951,159.0991723911139,0.09027778042946011,8766.0,3.0,9127.31,9.93895
204372,159.1341723919613,3.248333349591121,8421.0,10.0,8779.21,9.71173
203942,159.132922391931,5.017500222544186,3921.0,2.0,4276.98,8.74342
205095,159.1404223921126,10.17083365132567,9789.0,9.0,10136.6,9.80417
205163,159.1533390590921,15.54888933431357,5844.0,4.0,6179.79,9.10885
202858,159.1866723932326,12.62666679406539,10024.0,20.0,10366.6,9.73011
202410,159.2300057276152,10.67777809593827,8181.0,9.0,8527.67,9.79874
202250,159.2362557277665,13.9388889526017,2985.0,2.0,3324.71,9.17863
5772,159.2441723946249,0.2263889060122892,8767.0,3.0,9128.34,10.2143
200491,159.2708352411864,12.76694419013802,9957.0,6.0,10299.4,10.0876
739581,159.2791685747216,16.50472222233657,5798.0,4.0,6131.5,9.5708
5774,159.292085241701,12.65583295200486,2889.0,1.0,3231.63,9.75257
202569,159.3070852420642,11.88944431743585,14342.0,7.0,14686.3,10.0648
202227,159.3170852423064,9.816389080020599,9608.0,55.0,9956.4,9.83637
200494,159.3325019093463,13.27111085690558,6977.0,19.0,7318.32,9.5279
200495,159.3333352426998,9.784722667303868,9705.0,12.0,10053.5,10.1548
200496,159.3491685764166,12.16249961883295,2857.0,3.0,3200.75,8.72973
202262,159.3675019101938,12.39527765091043,1330.0,2.0,1673.27,8.4256
208430,159.3779185771127,6.964166476274841,11376.0,22.0,11729.4,9.57623
205761,159.3812519105268,0.5200000437907875,5563.0,4.0,5924.22,9.17646
203055,159.3845852439408,13.84555523796007,6915.0,30.0,7255.06,9.52036
205224,159.3858352439711,12.4691671753535,2831.0,4.0,3174.13,8.84039
5779,159.3879185773549,5.621944571728818,8440.0,54.0,8795.38,10.1767
5780,159.4025019110414,5.596111270366237,8571.0,3.0,8926.43,10.2769
203952,159.4412519119796,5.475833365344442,8448.0,3.0,8803.64,9.42846
203058,159.4433352453634,13.14833320653997,11106.0,13.0,11447.7,9.91318
739594,159.467918579292,17.2949994916562,9383.0,2.0,9714.61,9.57047
204567,159.4670852459385,2.388889000285417,5633.0,1.0,5992.49,9.3769
5781,159.4750019127969,13.7191671753535,3026.0,1.0,3366.44,9.25728
205166,159.4904185798368,14.10083371482324,6828.0,3.0,7167.57,9.30636
5783,159.5166647597216,1.744722238392569,10409.0,2.0,10769.2,10.198
200499,159.5329147601151,10.38166679418646,1175.0,1.0,1522.53,9.00262
201548,159.5324980934384,5.945833397214301,8860.0,41.0,9215.05,9.98002
205167,159.5379147602362,15.72638939775061,6698.0,5.0,7033.7,9.39736
5784,159.5341647601453,4.89805542875547,6606.0,1.0,6962.52,10.1382
202228,159.543331427034,9.324722158838995,9933.0,1.0,10282.5,10.1578
205767,159.5545814273064,0.1125000092433766,5739.0,18.0,6100.73,9.37314
203956,159.5691647609929,5.666388984653167,8248.0,10.0,8603.49,9.52428
203529,159.5729147610837,7.029166889493354,6611.0,18.0,6964.45,9.27606
203731,159.5733314277605,6.625000127358362,9656.0,3.0,10010.1,9.6739
203958,159.6041647618404,5.664166762377135,8241.0,3.0,8596.53,9.63324
201932,159.6070814285776,0.0155555559322238,5715.0,5.0,6076.86,9.44506
208396,159.6845814304543,3.897222333820537,5703.0,4.0,6060.96,8.83795
205170,159.6941647640197,12.98916692112107,7222.0,6.0,7564.27,9.27819
5788,159.6979147641105,5.695277841645293,8366.0,2.0,8721.57,9.96267
200503,159.7095814310597,12.12861123855691,9848.0,6.0,10192.1,9.90785
202865,159.7166647645645,12.51583333371673,8213.0,8.0,8556.33,9.51951
202091,159.7399980984628,7.932222063653171,8165.0,6.0,8517.13,9.88678
205171,159.7854109454784,15.6052781593753,6537.0,4.0,6873.22,9.26994
202417,159.7904109455994,10.59444412682205,9819.0,9.0,10166.3,9.93917
208431,159.8104109460837,7.3522221269086,3722.0,6.0,4075.15,8.52534
204748,159.8229109463864,1.866388913127594,8397.0,2.0,8757.37,9.70643
5793,159.8283276131843,14.84944412694313,6593.0,3.0,6931.1,9.85617
200505,159.8462442802848,12.99527803238016,7219.0,11.0,7561.4,9.81008
5797,159.8545776138199,1.719722254085355,710.0,1.0,1070.54,8.32647
201551,159.8583276139107,17.83333396911621,6161.0,3.0,6491.51,9.62456
201013,159.878327614395,5.811111302115023,8354.0,4.0,8709.57,9.64098
204572,159.883327614516,2.186388952541165,6520.0,3.0,6880.09,9.39442
5799,159.8874942812836,5.102499904693104,8148.0,2.0,8504.57,9.98202
203347,159.9012442816166,7.961388698429801,9799.0,5.0,10151.2,9.74406
204753,159.9633276164531,1.891111222561449,12070.0,6.0,12430.5,9.9042
5802,159.9916609504726,15.59611079352908,6656.0,5.0,6992.42,9.89998
202093,160.016254768765,6.020000222604722,14062.0,29.0,14417.4,10.4027
203964,160.0233381022699,5.463055365136825,7891.0,11.0,8247.19,9.50119
202230,160.0366714359261,9.266388889285736,5433.0,4.0,5783.07,9.1252
202877,160.0375047692796,12.36916679388378,7925.0,6.0,8268.92,9.2069
208399,160.045421436138,4.914722317946143,747.0,2.0,1103.97,7.79302
208310,160.0650047699455,7.612777682719752,9770.0,8.0,10123.0,9.58451
203073,160.0895881038741,13.47527828661259,9433.0,2.0,9774.53,9.77594
203965,160.1041714375606,5.841666825814173,8214.0,7.0,8569.72,9.48224
5807,160.1158381045098,9.196388952783309,5834.0,26.0,6184.27,9.6464
5808,160.1287547714892,12.294167111977,7924.0,1.0,8268.16,10.1933
203074,160.1704214391648,13.41833365126513,9964.0,2.0,10305.7,9.77984
202251,160.2012547732448,14.53861155628692,6256.0,8.0,6595.17,9.32026
5811,160.2275047738804,5.985000254353508,8220.0,5.0,8575.62,9.845
5812,160.236671440769,12.47250050876755,1008.0,1.0,1351.87,8.18172
739704,160.2404214408598,17.48000050894916,12517.0,76.0,12848.8,10.1248
202881,160.2445881076273,12.08083327009808,7984.0,2.0,8328.72,9.68433
203753,160.2770842876635,6.528055778355338,5690.0,6.0,6044.85,9.32376
205173,160.2833342878148,16.12666679406539,6625.0,30.0,6960.34,9.37566
202233,160.2916676213499,8.711666476214305,9913.0,6.0,10264.3,9.94997
5818,160.315417621925,6.363888793857768,6254.0,1.0,6609.13,9.98296
202882,160.3191676220158,13.02888863487169,9654.0,3.0,9996.73,9.78532
205078,160.3704176232568,7.041666635079309,1175.0,3.0,1529.13,7.68416
5821,160.4420842916589,15.64611098426394,6598.0,3.0,6934.67,10.1513
5824,160.4604176254361,4.334444603417069,8026.0,9.0,8384.08,10.0802
5823,160.472500959062,0.7950000280980021,5637.0,4.0,5998.96,9.81774
719079,160.5008304723305,16.60666704829782,5814.0,2.0,6148.29,9.74503
200532,160.5033304723911,12.33249993680511,772.0,3.0,1116.39,7.79028
202168,160.515413806017,10.10722260386683,10735.0,4.0,11083.9,9.95871
5826,160.5379138065619,13.74583358794916,1298.0,1.0,1639.29,10.1697
200534,160.5491638068343,12.5002777777845,9769.0,6.0,10113.1,9.8819
205413,160.5774971408537,8.99555581016466,5728.0,2.0,6079.01,9.55267
201016,160.5808304742677,6.202222031541169,8261.0,20.0,8616.59,10.1379
203082,160.617913808499,13.95222203154117,1277.0,2.0,1617.88,7.83209
5831,160.6329138088622,5.043611079570837,8305.0,14.0,8662.29,10.1772
201115,160.6529138093465,15.75083333335351,14632.0,4.0,14968.6,10.3439
205175,160.6674971430329,15.48000050894916,11771.0,5.0,12108.3,9.6114
719083,160.6749971432146,16.30222145933658,14375.0,17.0,14710.2,10.2017
205336,160.6791638099821,10.16249961883295,10760.0,6.0,11108.9,9.55848
739749,160.6891638102242,17.23027828673366,14436.0,3.0,14768.8,10.1758
5832,160.7062471439713,13.4611109206453,1217.0,2.0,1559.07,8.86272
205176,160.7270804778091,15.66277739661746,6554.0,3.0,6890.86,9.27216
200878,160.7379138114048,13.54972266766708,6542.0,7.0,6883.9,9.73949
203083,160.7429138115258,13.84277746011503,6533.0,5.0,6874.23,9.72732
200543,160.7633409630507,13.5066666668281,1256.0,2.0,1598.01,8.6101
739772,160.817507631029,17.52388863475062,6553.0,3.0,6885.12,9.27144
203763,160.8254242978874,6.780000222846866,8168.0,4.0,8522.91,9.41221
200548,160.8708409656538,12.0822221590206,7980.0,1.0,8325.22,9.93083
200549,160.9041742997942,12.06500019109808,7920.0,3.0,8265.28,9.83854
5842,160.9137576333597,14.87583346071187,1258.0,1.0,1596.93,9.34581
201581,160.9133409666829,4.966666698455811,5754.0,1.0,6111.62,9.87737
200551,160.9437576340861,11.49722247687168,6584.0,7.0,6930.49,9.73808
201583,160.9662576346309,6.766666889190674,8238.0,6.0,8593.04,9.84456
5850,160.990007635206,11.7041664760327,777.0,1.0,1123.1,9.49789
201585,160.9929243019433,1.936388952541165,5813.0,2.0,6174.28,9.77885
201586,161.0050038148183,4.667499841074459,7960.0,4.0,8318.09,9.72868
5852,161.0525038159685,6.764722222578712,6177.0,4.0,6532.11,10.438
205178,161.0575038160896,15.97416717547458,11615.0,2.0,11951.3,10.2432
205179,161.0816704833415,15.51277777808718,6286.0,3.0,6623.5,9.38844
201591,161.0820871500182,2.788611079449765,6524.0,28.0,6884.44,9.75721
205180,161.1058371505933,13.40916628541891,6578.0,3.0,6920.49,9.35771
203543,161.1237538176938,7.506111111259088,6619.0,13.0,6972.99,9.29806
205446,161.1425038181478,8.769444190198556,10052.0,18.0,10403.9,9.66068
205182,161.1616704852786,16.03583282476757,10812.0,5.0,11148.3,9.81364
208528,161.1675038187531,2.267777761910111,5668.0,2.0,6029.07,9.39764
203364,161.1887538192678,7.997500254656188,2529.0,1.0,2882.22,8.74427
204394,161.1979204861564,3.306111063575372,5650.0,3.0,6009.93,9.30024
5858,161.2083371530753,15.94750006392132,6481.0,1.0,6817.51,9.8596
5857,161.2125038198428,6.599444603780285,8314.0,2.0,8669.49,10.1421
204581,161.2366704870947,2.384444555733353,12160.0,12.0,12521.0,10.0972
204970,161.2370871537714,0.7438889050390571,1613.0,5.0,1975.61,8.38042
5864,161.268750000454,10.17777809593827,10001.0,22.0,10350.4,9.98818
5867,161.2708333338378,0.1033333423547447,11680.0,3.0,12043.2,10.3304
204396,161.2837500008173,3.683888952480629,5649.0,2.0,6008.55,9.4922
205330,161.3037500013015,10.01972196798306,14432.0,4.0,14781.7,10.383
204762,161.3195833350182,1.47083336522337,4928.0,2.0,5289.99,9.51253
205183,161.3300000019371,12.64749987318646,11922.0,12.0,12266.3,9.97981
204763,161.3375000021188,1.128055563778616,4866.0,1.0,5228.33,9.70286
201599,161.3420833355631,16.32638977922034,5788.0,2.0,6123.64,9.57597
201960,161.3437500022701,13.718889397569,3072.0,6.0,3413.96,8.81278
205467,161.3545833358658,10.29916711209808,14339.0,11.0,14688.2,10.0726
200564,161.35916666931,13.44888895284384,3147.0,2.0,3489.59,8.55268
205184,161.3666666694917,13.32472215883899,10158.0,9.0,10500.9,9.71103
719096,161.372916669643,17.12944457191043,9594.0,4.0,9927.58,9.90338
201601,161.3820833365316,17.62416679400485,12609.0,1.0,12941.3,10.3403
739887,161.4033333370462,17.81972311239224,12599.0,36.0,12930.8,10.0869
5869,161.4254166709143,11.34416634903755,6570.0,0.0,6917.17,10.2413
201605,161.4662500052363,16.93861212849151,6562.0,11.0,6896.14,9.67077
202888,161.4970833393163,12.04750044539105,11752.0,6.0,12097.8,9.96449
200569,161.5416628529783,13.29500044533052,10432.0,23.0,10775.1,9.91396
5878,161.5520795198972,1.81500007188879,985.0,1.0,1346.82,9.56532
205483,161.5641628535231,10.3025001907954,10839.0,34.0,11188.3,10.0273
205185,161.5916628541891,13.22249955509324,10378.0,2.0,10721.3,10.2621
5880,161.6474961888743,13.75,3039.0,1.0,3381.11,9.99856
202892,161.6512461889652,12.22388844401576,7277.0,2.0,7622.49,9.49522
205287,161.6512461889652,12.62638901628088,957.0,3.0,1301.62,8.461
205289,161.6529128556722,12.43166698492132,1006.0,1.0,1351.04,8.60401
205489,161.6579128557932,8.72027828649152,5883.0,3.0,6235.32,9.40824
204398,161.6658295226516,3.246944460668601,6694.0,2.0,7054.34,10.1474
205290,161.6779128562775,12.7797219682252,915.0,3.0,1259.3,8.09691
5882,161.6891628565499,11.82249993656296,893.0,1.0,1239.36,9.76384
204399,161.6920795232873,3.165555651299655,6658.0,11.0,7018.46,9.68815
205186,161.7608400093159,13.56888882536441,3231.0,8.0,3573.6,8.87438
205291,161.7620900093461,12.22416622180026,1018.0,2.0,1363.56,9.16706
5887,161.7645900094067,17.26999974576756,1279.0,1.0,1612.47,9.57449
205187,161.765840009437,14.26083333359566,9681.0,3.0,10022.0,9.74441
205188,161.7829233431839,15.20138869818766,9956.0,3.0,10294.8,9.82761
201613,161.7808400098001,7.266666889190674,6217.0,6.0,6571.85,9.61384
201972,161.7883400099817,13.00472222233657,834.0,1.0,1177.88,8.15239
205292,161.7891733433352,13.05027796851937,824.0,1.0,1167.78,8.09983
5889,161.8450066780206,14.06944438093342,573.0,1.0,914.501,8.43859
5892,161.8816733455751,7.25833333353512,8087.0,4.0,8441.93,9.87513
205294,161.9137566796853,11.92861142929178,971.0,1.0,1317.29,8.27335
200896,161.9166733464226,13.33916634891648,10832.0,5.0,11175.2,9.55647
5897,161.9233400132507,11.08055549231358,2718.0,1.0,3066.04,9.77619
205189,161.9241733466042,13.02749974594917,10833.0,4.0,11176.9,9.79129
205295,161.9504233472399,12.21638869855087,978.0,2.0,1323.7,9.08944
