# AGCNr    HIra         HIdec       v21     redshift               dist    w50   flux   snratio   loghimass   groupid   gra            gdec          gz           Mhalo_L   Mhalo_M   ngal   r180L                d_A_mpc              r180_arcmin          galid    ra              dec            z           MASS           
  733659   229.462097   25.78861    9465    0.03155                137.2   159   1.23   10.1      9.74        191       230.03005705   25.74461519   0.03306739   13.8192   13.7838   41     1.3468280565934527   130.2340920779734    35.5517800944518     447632   229.4659173     25.784101974   0.0316191   3.28122317E9   
  252049   230.40918    25.840557   10177   0.03392333333333333    147.3   160   0.96   7.3       9.69        191       230.03005705   25.74461519   0.03306739   13.8192   13.7838   41     1.3468280565934527   139.63132978171916   33.159132764793554   448947   230.419136049   25.842565223   0.0339924   1.84221123E10  
  267943   240.727509   14.963611   10632   0.03544                153.2   285   2.22   10.9      10.09       194       240.85764601   14.76995345   0.03577476   13.7556   13.6125   41     1.279315735178986    145.24119391838818   30.28041438365729    489399   240.730943665   14.971900014   0.0354144   1.00692832E9   
  267944   240.736664   14.226666   10635   0.03545                153.3   97    0.76   7.7       9.62        194       240.85764601   14.76995345   0.03577476   13.7556   13.6125   41     1.279315735178986    145.20573690287395   30.28780839676916    487893   240.739763258   14.226765396   0.0354054   1.04169216E9   
  267946   240.751251   14.949445   10687   0.03562333333333333    154.0   179   2.0    12.8      10.05       194       240.85764601   14.76995345   0.03577476   13.7556   13.6125   41     1.279315735178986    146.46565850904827   30.027267703536282   489401   240.750350387   14.940121925   0.0357253   2.24634342E9   
  267947   240.84082    14.635278   10174   0.03391333333333333    146.7   276   1.64   7.8       9.92        194       240.85764601   14.76995345   0.03577476   13.7556   13.6125   41     1.279315735178986    139.41996829531374   31.54471766992753    488638   240.837842892   14.628702894   0.0339389   4.17322701E9   
  262061   241.172501   14.92       10844   0.03614666666666667    156.2   132   1.02   7.9       9.77        194       240.85764601   14.76995345   0.03577476   13.7556   13.6125   41     1.279315735178986    148.19142046743494   29.677585406453215   489415   241.170147371   14.91395912    0.0361638   1.00060211E10  
  268082   240.855423   14.530833   10768   0.03589333333333333    155.1   244   1.1    4.5       9.8         194       240.85764601   14.76995345   0.03577476   13.7556   13.6125   41     1.279315735178986    146.19711905786528   30.08242273013049    488635   240.846884399   14.524543131   0.0356571   1.98563942E10  
  240665   221.498749   10.821111   9141    0.03047                109.1   232   1.34   9.6       9.58        203       221.7787277    11.45865406   0.02978321   14.023    13.9492   39     1.5798709301943044   125.52858824122549   43.26660774751532    309605   221.492309222   10.81985838    0.0304348   6.0838528E9    
  244951   221.618744   12.110834   8582    0.028606666666666666   125.5   90    0.7    7.5       9.42        203       221.7787277    11.45865406   0.02978321   14.023    13.9492   39     1.5798709301943044   118.17597851059352   45.9585463728198     375012   221.617365009   12.114051796   0.0285897   7.0826298E8    
  9521     221.748749   11.589444   9334    0.031113333333333333   136.2   482   1.38   5.9       9.78        203       221.7787277    11.45865406   0.02978321   14.023    13.9492   39     1.5798709301943044   128.44343677800666   42.2847311219132     374448   221.750423825   11.592013712   0.0311681   1.0464664E11   
  254803   235.034164   28.269444   9470    0.031566666666666666   136.8   162   1.21   10.8      9.73        209       235.37378801   28.21599179   0.03211403   13.7548   13.5655   38     1.2830651218932805   130.22337662717757   33.871437630767645   380089   235.027913088   28.27456678    0.0316164   7.0212879E9    
  254841   235.320404   27.922222   9908    0.03302666666666667    143.0   162   1.02   7.9       9.69        209       235.37378801   28.21599179   0.03211403   13.7548   13.5655   38     1.2830651218932805   135.2166455629663    32.62063602547668    332135   235.325580411   27.918997691   0.0328761   4.17848986E9   
  9975     235.348328   28.223057   9623    0.03207666666666667    138.9   146   2.63   26.3      10.08       209       235.37378801   28.21599179   0.03211403   13.7548   13.5655   38     1.2830651218932805   132.0953478969987    33.391433155804776   333805   235.344120469   28.229753582   0.0320883   2.15765484E10  
  251162   235.486664   28.243612   9763    0.032543333333333334   120.8   301   1.52   9.7       9.72        209       235.37378801   28.21599179   0.03211403   13.7548   13.5655   38     1.2830651218932805   134.09474711306385   32.893555299197054   333810   235.496831417   28.240335374   0.0325928   7.7981947E9    
  254891   235.647919   28.435555   9440    0.031466666666666664   136.3   235   0.99   6.9       9.64        209       235.37378801   28.21599179   0.03211403   13.7548   13.5655   38     1.2830651218932805   129.78637657307848   33.985485194679136   380852   235.651051088   28.432178366   0.0315063   3.01012E8      
  254910   235.822495   28.534166   9699    0.03233                140.0   54    0.66   9.7       9.48        209       235.37378801   28.21599179   0.03211403   13.7548   13.5655   38     1.2830651218932805   132.51124120655913   33.28663243460041    335343   235.832342925   28.537876134   0.0321932   1.21457562E9   
  251181   235.942078   28.4175     9808    0.03269333333333333    141.5   286   4.5    29.9      10.33       209       235.37378801   28.21599179   0.03211403   13.7548   13.5655   38     1.2830651218932805   134.72091600712474   32.74066945374793    335344   235.941908351   28.415241808   0.0327509   2.50278564E10  
  254849   235.38916    28.049166   9532    0.031773333333333334   137.6   254   0.75   4.7       9.53        209       235.37378801   28.21599179   0.03211403   13.7548   13.5655   38     1.2830651218932805   131.31487379184796   33.58989619475411    380099   235.39825475    28.049606259   0.0318915   1.35198853E10  
  240347   216.652924   11.406111   7559    0.025196666666666666   111.2   209   1.46   9.6       9.63        210       216.9672138    11.39875249   0.02689903   13.6414   13.509    38     1.182095549721609    104.6398475172538    38.835541672063776   309524   216.654983373   11.403785679   0.0252101   6.9803991E9    
  240361   216.809998   11.333889   8337    0.02779                120.2   129   3.04   23.8      10.02       210       216.9672138    11.39875249   0.02689903   13.6414   13.509    38     1.182095549721609    114.89785653021052   35.3683287185276     309525   216.810697185   11.339083316   0.0277692   5.6204083E10   
  9267     216.964569   11.560834   7429    0.02476333333333333    109.4   168   1.85   13.6      9.72        210       216.9672138    11.39875249   0.02689903   13.6414   13.509    38     1.182095549721609    102.96226559528026   39.468295839451585   370333   216.956932002   11.560388066   0.0247928   2.54654464E10  
  240378   217.003738   11.693611   8493    0.02831                112.2   344   2.11   11.4      9.8         210       216.9672138    11.39875249   0.02689903   13.6414   13.509    38     1.182095549721609    117.19608668134101   34.674751298344376   370334   217.004622991   11.691021411   0.0283443   2.41852396E10  
  240401   217.316666   11.695278   8062    0.026873333333333332   84.0    193   2.01   15.3      9.52        210       216.9672138    11.39875249   0.02689903   13.6414   13.509    38     1.182095549721609    111.89561791853878   36.31728600643825    310459   217.312717415   11.694681027   0.0270189   3.70733235E9   
  244404   217.317078   11.463333   8320    0.027733333333333332   120.2   134   1.69   13.4      9.76        210       216.9672138    11.39875249   0.02689903   13.6414   13.509    38     1.182095549721609    114.90705297485324   35.365498057843645   328133   217.3175832     11.463430479   0.0277715   4.82300576E8   
  9259     216.873337   11.043334   8431    0.028103333333333334   120.2   341   1.23   6.0       9.62        210       216.9672138    11.39875249   0.02689903   13.6414   13.509    38     1.182095549721609    116.30163709793129   34.9414269671273     308097   216.868943881   11.040717989   0.0281204   3.6377199E10   
  242273   217.014999   12.025277   8002    0.026673333333333334   120.2   261   0.67   4.5       9.36        210       216.9672138    11.39875249   0.02689903   13.6414   13.509    38     1.182095549721609    110.55373719646832   36.75809847651651    370738   217.009774863   12.026361703   0.0266839   6.0203653E9    
  232917   204.260422   4.938334    6900    0.023                  101.8   95    0.65   6.7       9.2         217       204.98224852   4.82816014    0.02306899   13.7601   13.5969   37     1.2996850520189274   95.87427710597784    46.602573969623606   120379   204.261415152   4.929990028    0.0230334   4.66522848E8   
  8617     204.433746   5.248055    6789    0.02263                101.8   137   6.19   52.7      10.18       217       204.98224852   4.82816014    0.02306899   13.7601   13.5969   37     1.2996850520189274   94.63862002525488    47.21104438571921    121077   204.428670851   5.243466644    0.0227273   6.7322895E9    
  232786   204.796249   4.974167    6805    0.022683333333333333   101.8   200   1.65   10.9      9.61        217       204.98224852   4.82816014    0.02306899   13.7601   13.5969   37     1.2996850520189274   94.58652937429233    47.237044430873034   108766   204.796119546   4.979729144    0.0227144   1.22020736E9   
  8635     204.811661   4.624167    6813    0.02271                101.8   74    2.25   24.1      9.74        217       204.98224852   4.82816014    0.02306899   13.7601   13.5969   37     1.2996850520189274   94.5639159694743     47.24834039294452    107843   204.805292592   4.623337535    0.0227088   2.12433715E10  
  231433   204.867081   4.505278    6908    0.023026666666666668   101.8   274   3.63   21.1      9.95        217       204.98224852   4.82816014    0.02306899   13.7601   13.5969   37     1.2996850520189274   95.80647845036049    46.63555286535753    107845   204.863847676   4.510566226    0.0230166   3.16603162E9   
  232933   205.147507   4.812778    6842    0.022806666666666666   101.8   220   1.73   11.2      9.63        217       204.98224852   4.82816014    0.02306899   13.7601   13.5969   37     1.2996850520189274   95.747959963158      46.664055216787084   120392   205.148139471   4.81677473     0.0230021   5.2677089E9    
  8657     205.275009   5.101389    7012    0.023373333333333333   101.8   230   6.14   37.1      10.18       217       204.98224852   4.82816014    0.02306899   13.7601   13.5969   37     1.2996850520189274   97.09749879027058    46.01548079282993    108777   205.271685829   5.105803699    0.0233366   2.03580641E10  
